path,label,content_id,mse256,mae256,mse512,mae512
data/content_matched/sd15/coco2014_COCO_val2014_000000025138.png,1,coco2014_COCO_val2014_000000025138,0.010829082690179348,0.05189916118979454,0.003282096004113555,0.027447545900940895
data/content_matched/real/coco2014_COCO_val2014_000000087581.png,0,coco2014_COCO_val2014_000000087581,0.011922731064260006,0.06945694237947464,0.015005032531917095,0.07896764576435089
data/content_matched/amused/coco2014_COCO_val2014_000000087581.png,1,coco2014_COCO_val2014_000000087581,0.01995224505662918,0.06036937236785889,0.008596565574407578,0.03904448822140694
data/content_matched/sd15/coco2014_COCO_val2014_000000087581.png,1,coco2014_COCO_val2014_000000087581,0.04918782413005829,0.12539811432361603,0.01292651891708374,0.05526665970683098
data/content_matched/real/coco2014_COCO_val2014_000000523517.png,0,coco2014_COCO_val2014_000000523517,0.018891843035817146,0.0939730778336525,0.02250356413424015,0.10919743776321411
data/content_matched/amused/coco2014_COCO_val2014_000000523517.png,1,coco2014_COCO_val2014_000000523517,0.0033795491326600313,0.023453930392861366,0.0021449753548949957,0.02302376925945282
data/content_matched/sd15/coco2014_COCO_val2014_000000523517.png,1,coco2014_COCO_val2014_000000523517,0.025505488738417625,0.09014412015676498,0.003797410288825631,0.037843313068151474
data/content_matched/real/coco2014_COCO_val2014_000000107839.png,0,coco2014_COCO_val2014_000000107839,0.0035384593065828085,0.027438407763838768,0.0023775172885507345,0.025088747963309288
data/content_matched/amused/coco2014_COCO_val2014_000000107839.png,1,coco2014_COCO_val2014_000000107839,0.002051039831712842,0.024748854339122772,0.0010974587639793754,0.020012658089399338
data/content_matched/sd15/coco2014_COCO_val2014_000000107839.png,1,coco2014_COCO_val2014_000000107839,0.0032486161217093468,0.038990046828985214,0.0011619905708357692,0.023778632283210754
data/content_matched/real/coco2014_COCO_val2014_000000125997.png,0,coco2014_COCO_val2014_000000125997,0.01261304784566164,0.06967633962631226,0.01234497595578432,0.07013732939958572
data/content_matched/amused/coco2014_COCO_val2014_000000125997.png,1,coco2014_COCO_val2014_000000125997,0.008731734938919544,0.0486438013613224,0.004415385890752077,0.0398845374584198
data/content_matched/sd15/coco2014_COCO_val2014_000000125997.png,1,coco2014_COCO_val2014_000000125997,0.01997135393321514,0.09351641684770584,0.004550724755972624,0.04433794692158699
data/content_matched/real/coco2014_COCO_val2014_000000304964.png,0,coco2014_COCO_val2014_000000304964,0.0062584038823843,0.04978543892502785,0.004715971183031797,0.04667556658387184
data/content_matched/amused/coco2014_COCO_val2014_000000304964.png,1,coco2014_COCO_val2014_000000304964,0.005739985499531031,0.030032167211174965,0.001934511004947126,0.021978216245770454
data/content_matched/sd15/coco2014_COCO_val2014_000000304964.png,1,coco2014_COCO_val2014_000000304964,0.009251591749489307,0.060302674770355225,0.0008406115812249482,0.01956319995224476
data/content_matched/real/coco2014_COCO_val2014_000000474465.png,0,coco2014_COCO_val2014_000000474465,0.016880683600902557,0.08404473215341568,0.011038572527468204,0.06852947920560837
data/content_matched/amused/coco2014_COCO_val2014_000000474465.png,1,coco2014_COCO_val2014_000000474465,0.0014844179386273026,0.021216416731476784,0.0009171858546324074,0.01996626891195774
data/content_matched/sd15/coco2014_COCO_val2014_000000474465.png,1,coco2014_COCO_val2014_000000474465,0.003837109310552478,0.03745261952280998,0.0012040307046845555,0.023812131956219673
data/content_matched/real/coco2014_COCO_val2014_000000214363.png,0,coco2014_COCO_val2014_000000214363,0.022533684968948364,0.09488406777381897,0.008220652118325233,0.054559383541345596
data/content_matched/amused/coco2014_COCO_val2014_000000214363.png,1,coco2014_COCO_val2014_000000214363,0.014282639138400555,0.046169817447662354,0.008258276619017124,0.033929161727428436
data/content_matched/sd15/coco2014_COCO_val2014_000000214363.png,1,coco2014_COCO_val2014_000000214363,0.010984259657561779,0.05894896015524864,0.0021742284297943115,0.029448121786117554
data/content_matched/real/coco2014_COCO_val2014_000000207239.png,0,coco2014_COCO_val2014_000000207239,0.003409466939046979,0.028759339824318886,0.0017234004335477948,0.027286002412438393
data/content_matched/amused/coco2014_COCO_val2014_000000207239.png,1,coco2014_COCO_val2014_000000207239,0.0030814639758318663,0.028312677517533302,0.0018559875898063183,0.024302197620272636
data/content_matched/sd15/coco2014_COCO_val2014_000000207239.png,1,coco2014_COCO_val2014_000000207239,0.0024925065226852894,0.028784899041056633,0.0005686911172233522,0.01805221103131771
data/content_matched/real/coco2014_COCO_val2014_000000552979.png,0,coco2014_COCO_val2014_000000552979,0.019442036747932434,0.08391433954238892,0.01665632613003254,0.07703939080238342
data/content_matched/amused/coco2014_COCO_val2014_000000552979.png,1,coco2014_COCO_val2014_000000552979,0.0036855328362435102,0.032135140150785446,0.001402868889272213,0.02313227206468582
data/content_matched/sd15/coco2014_COCO_val2014_000000552979.png,1,coco2014_COCO_val2014_000000552979,0.010074867866933346,0.07013458013534546,0.0028425862547010183,0.036217913031578064
data/content_matched/real/coco2014_COCO_val2014_000000482242.png,0,coco2014_COCO_val2014_000000482242,0.029538527131080627,0.0999874696135521,0.021228624507784843,0.08745551854372025
data/content_matched/amused/coco2014_COCO_val2014_000000482242.png,1,coco2014_COCO_val2014_000000482242,0.0042951381765306,0.03263922035694122,0.0014677635626867414,0.023877911269664764
data/content_matched/sd15/coco2014_COCO_val2014_000000482242.png,1,coco2014_COCO_val2014_000000482242,0.0034158930648118258,0.035186976194381714,0.0006951218820177019,0.01853983849287033
data/content_matched/real/coco2014_COCO_val2014_000000061897.png,0,coco2014_COCO_val2014_000000061897,0.025896109640598297,0.08999995142221451,0.01431214064359665,0.06712814420461655
data/content_matched/amused/coco2014_COCO_val2014_000000061897.png,1,coco2014_COCO_val2014_000000061897,0.0025648323353379965,0.021436378359794617,0.0020048993173986673,0.020036326721310616
data/content_matched/sd15/coco2014_COCO_val2014_000000061897.png,1,coco2014_COCO_val2014_000000061897,0.028961608186364174,0.09872028976678848,0.010842216201126575,0.05920499563217163
data/content_matched/real/coco2014_COCO_val2014_000000263073.png,0,coco2014_COCO_val2014_000000263073,0.0057285502552986145,0.032032936811447144,0.00722043402493,0.037112072110176086
data/content_matched/amused/coco2014_COCO_val2014_000000263073.png,1,coco2014_COCO_val2014_000000263073,0.0013214941136538982,0.02022126130759716,0.0011565135791897774,0.02084275148808956
data/content_matched/sd15/coco2014_COCO_val2014_000000263073.png,1,coco2014_COCO_val2014_000000263073,0.06618179380893707,0.18547190725803375,0.02108125388622284,0.09243297576904297
data/content_matched/real/coco2014_COCO_val2014_000000275751.png,0,coco2014_COCO_val2014_000000275751,0.04211832955479622,0.12277257442474365,0.04304211214184761,0.11204101890325546
data/content_matched/amused/coco2014_COCO_val2014_000000275751.png,1,coco2014_COCO_val2014_000000275751,0.012737248092889786,0.0616818368434906,0.007170732598751783,0.04530273377895355
data/content_matched/sd15/coco2014_COCO_val2014_000000275751.png,1,coco2014_COCO_val2014_000000275751,0.019690819084644318,0.08876381069421768,0.006055796518921852,0.04644156992435455
data/content_matched/real/coco2014_COCO_val2014_000000112820.png,0,coco2014_COCO_val2014_000000112820,0.02763339690864086,0.1086188331246376,0.014166162349283695,0.07692686468362808
data/content_matched/amused/coco2014_COCO_val2014_000000112820.png,1,coco2014_COCO_val2014_000000112820,0.01139849703758955,0.0585557259619236,0.00681070564314723,0.04464608058333397
data/content_matched/sd15/coco2014_COCO_val2014_000000112820.png,1,coco2014_COCO_val2014_000000112820,0.03296497091650963,0.11633330583572388,0.010700737126171589,0.06414256244897842
data/content_matched/real/coco2014_COCO_val2014_000000492271.png,0,coco2014_COCO_val2014_000000492271,0.021593064069747925,0.09125536680221558,0.012126083485782146,0.06708969175815582
data/content_matched/amused/coco2014_COCO_val2014_000000492271.png,1,coco2014_COCO_val2014_000000492271,0.012497402727603912,0.04606659710407257,0.007055940106511116,0.03657623007893562
data/content_matched/sd15/coco2014_COCO_val2014_000000492271.png,1,coco2014_COCO_val2014_000000492271,0.04547558352351189,0.11527267843484879,0.00527185620740056,0.04200117662549019
data/content_matched/real/coco2014_COCO_val2014_000000097967.png,0,coco2014_COCO_val2014_000000097967,0.0163635965436697,0.07516949623823166,0.012275557033717632,0.06696132570505142
data/content_matched/amused/coco2014_COCO_val2014_000000097967.png,1,coco2014_COCO_val2014_000000097967,0.006741046439856291,0.04028714448213577,0.002743368735536933,0.02897491119801998
data/content_matched/sd15/coco2014_COCO_val2014_000000097967.png,1,coco2014_COCO_val2014_000000097967,0.010153159499168396,0.059658389538526535,0.0014578066766262054,0.02408510260283947
data/content_matched/real/coco2014_COCO_val2014_000000064779.png,0,coco2014_COCO_val2014_000000064779,0.027770472690463066,0.09398704767227173,0.02631421945989132,0.08267825096845627
data/content_matched/amused/coco2014_COCO_val2014_000000064779.png,1,coco2014_COCO_val2014_000000064779,0.0041093104518949986,0.03646261990070343,0.0014909249730408192,0.02439083158969879
data/content_matched/sd15/coco2014_COCO_val2014_000000064779.png,1,coco2014_COCO_val2014_000000064779,0.03382563218474388,0.1159130111336708,0.005809437483549118,0.04700035974383354
data/content_matched/real/coco2014_COCO_val2014_000000532983.png,0,coco2014_COCO_val2014_000000532983,0.043481916189193726,0.119981549680233,0.02494201622903347,0.08976879715919495
data/content_matched/amused/coco2014_COCO_val2014_000000532983.png,1,coco2014_COCO_val2014_000000532983,0.013763037510216236,0.052360475063323975,0.004279058892279863,0.03183111175894737
data/content_matched/sd15/coco2014_COCO_val2014_000000532983.png,1,coco2014_COCO_val2014_000000532983,0.03129604086279869,0.1073465421795845,0.003247694345191121,0.03474624827504158
data/content_matched/real/coco2014_COCO_val2014_000000454478.png,0,coco2014_COCO_val2014_000000454478,0.011135589331388474,0.0683402493596077,0.01232418417930603,0.06714627146720886
data/content_matched/amused/coco2014_COCO_val2014_000000454478.png,1,coco2014_COCO_val2014_000000454478,0.002100222511216998,0.025134360417723656,0.0011340671917423606,0.021466441452503204
data/content_matched/sd15/coco2014_COCO_val2014_000000454478.png,1,coco2014_COCO_val2014_000000454478,0.0019157488131895661,0.028690561652183533,0.0005586040788330138,0.018470166251063347
data/content_matched/real/coco2014_COCO_val2014_000000241867.png,0,coco2014_COCO_val2014_000000241867,0.02481328696012497,0.08536175638437271,0.014720898121595383,0.06568924337625504
data/content_matched/amused/coco2014_COCO_val2014_000000241867.png,1,coco2014_COCO_val2014_000000241867,0.010017777793109417,0.048799511045217514,0.006327794399112463,0.038743361830711365
data/content_matched/sd15/coco2014_COCO_val2014_000000241867.png,1,coco2014_COCO_val2014_000000241867,0.016450677067041397,0.075790636241436,0.004209107253700495,0.037620533257722855
data/content_matched/real/coco2014_COCO_val2014_000000172279.png,0,coco2014_COCO_val2014_000000172279,0.05957792326807976,0.12823164463043213,0.037538494914770126,0.10096728056669235
data/content_matched/amused/coco2014_COCO_val2014_000000172279.png,1,coco2014_COCO_val2014_000000172279,0.004237063694745302,0.03474264219403267,0.004073958843946457,0.03214497119188309
data/content_matched/sd15/coco2014_COCO_val2014_000000172279.png,1,coco2014_COCO_val2014_000000172279,0.02490607090294361,0.1018570140004158,0.007211331743746996,0.05185490846633911
data/content_matched/real/coco2014_COCO_val2014_000000417373.png,0,coco2014_COCO_val2014_000000417373,0.027748936787247658,0.09501153230667114,0.01207889523357153,0.062361061573028564
data/content_matched/amused/coco2014_COCO_val2014_000000417373.png,1,coco2014_COCO_val2014_000000417373,0.018912874162197113,0.06365405768156052,0.007045606151223183,0.037655916064977646
data/content_matched/sd15/coco2014_COCO_val2014_000000417373.png,1,coco2014_COCO_val2014_000000417373,0.01299731433391571,0.06449612230062485,0.001791318878531456,0.026988454163074493
data/content_matched/real/coco2014_COCO_val2014_000000249534.png,0,coco2014_COCO_val2014_000000249534,0.0071654715575277805,0.05706076696515083,0.0018632450373843312,0.031216681003570557
data/content_matched/amused/coco2014_COCO_val2014_000000249534.png,1,coco2014_COCO_val2014_000000249534,0.0028414602857083082,0.0324123278260231,0.001230853027664125,0.023894520476460457
data/content_matched/sd15/coco2014_COCO_val2014_000000249534.png,1,coco2014_COCO_val2014_000000249534,0.00862713623791933,0.06213466450572014,0.0019189290469512343,0.029365943744778633
data/content_matched/real/coco2014_COCO_val2014_000000078176.png,0,coco2014_COCO_val2014_000000078176,0.029869860038161278,0.08180912584066391,0.008929617702960968,0.0482153594493866
data/content_matched/amused/coco2014_COCO_val2014_000000078176.png,1,coco2014_COCO_val2014_000000078176,0.01239534467458725,0.04570669308304787,0.00811674166470766,0.037749242037534714
data/content_matched/sd15/coco2014_COCO_val2014_000000078176.png,1,coco2014_COCO_val2014_000000078176,0.04687560722231865,0.14159558713436127,0.005459694657474756,0.0448710136115551
data/content_matched/real/coco2014_COCO_val2014_000000371529.png,0,coco2014_COCO_val2014_000000371529,0.012237290851771832,0.0692896619439125,0.014107589609920979,0.07291850447654724
data/content_matched/amused/coco2014_COCO_val2014_000000371529.png,1,coco2014_COCO_val2014_000000371529,0.002905486151576042,0.029774116352200508,0.0012222594814375043,0.022274697199463844
data/content_matched/sd15/coco2014_COCO_val2014_000000371529.png,1,coco2014_COCO_val2014_000000371529,0.00384902092628181,0.03546297177672386,0.0007866506348364055,0.020286070182919502
data/content_matched/real/coco2014_COCO_val2014_000000389869.png,0,coco2014_COCO_val2014_000000389869,0.02626265026628971,0.10116896778345108,0.017970256507396698,0.08583426475524902
data/content_matched/amused/coco2014_COCO_val2014_000000389869.png,1,coco2014_COCO_val2014_000000389869,0.0015221614157781005,0.02468942105770111,0.001240321435034275,0.022654615342617035
data/content_matched/sd15/coco2014_COCO_val2014_000000389869.png,1,coco2014_COCO_val2014_000000389869,0.004758884664624929,0.044935792684555054,0.001269667292945087,0.025569476187229156
data/content_matched/real/coco2014_COCO_val2014_000000074591.png,0,coco2014_COCO_val2014_000000074591,0.013705338351428509,0.08139491826295853,0.009691237471997738,0.0709046795964241
data/content_matched/amused/coco2014_COCO_val2014_000000074591.png,1,coco2014_COCO_val2014_000000074591,0.0039034339133650064,0.032029103487730026,0.0025150442961603403,0.026209816336631775
data/content_matched/sd15/coco2014_COCO_val2014_000000074591.png,1,coco2014_COCO_val2014_000000074591,0.018716400489211082,0.08590836077928543,0.0035676981788128614,0.0387277714908123
data/content_matched/real/coco2014_COCO_val2014_000000468778.png,0,coco2014_COCO_val2014_000000468778,0.02339451014995575,0.0922093316912651,0.013109666295349598,0.06851033866405487
data/content_matched/amused/coco2014_COCO_val2014_000000468778.png,1,coco2014_COCO_val2014_000000468778,0.00423680292442441,0.04030528664588928,0.003834205912426114,0.03705284371972084
data/content_matched/sd15/coco2014_COCO_val2014_000000468778.png,1,coco2014_COCO_val2014_000000468778,0.023790793493390083,0.09818965941667557,0.002609460847452283,0.03406156972050667
data/content_matched/real/coco2014_COCO_val2014_000000218855.png,0,coco2014_COCO_val2014_000000218855,0.023605739697813988,0.08795386552810669,0.01561949122697115,0.07274072617292404
data/content_matched/amused/coco2014_COCO_val2014_000000218855.png,1,coco2014_COCO_val2014_000000218855,0.005185635294765234,0.03742489218711853,0.0022978810593485832,0.02793991006910801
data/content_matched/sd15/coco2014_COCO_val2014_000000218855.png,1,coco2014_COCO_val2014_000000218855,0.01988310180604458,0.07615571469068527,0.0026603357400745153,0.03103533573448658
data/content_matched/real/coco2014_COCO_val2014_000000556130.png,0,coco2014_COCO_val2014_000000556130,0.03458781912922859,0.1172533929347992,0.012080274522304535,0.07279310375452042
data/content_matched/amused/coco2014_COCO_val2014_000000556130.png,1,coco2014_COCO_val2014_000000556130,0.008756887167692184,0.04097822681069374,0.009319482371211052,0.04248115420341492
data/content_matched/sd15/coco2014_COCO_val2014_000000556130.png,1,coco2014_COCO_val2014_000000556130,0.004927527159452438,0.03426318243145943,0.0009064296609722078,0.019282309338450432
data/content_matched/real/coco2014_COCO_val2014_000000040102.png,0,coco2014_COCO_val2014_000000040102,0.06634543836116791,0.18458913266658783,0.04340295121073723,0.1476985663175583
data/content_matched/amused/coco2014_COCO_val2014_000000040102.png,1,coco2014_COCO_val2014_000000040102,0.00975747685879469,0.04163640737533569,0.009255670011043549,0.03916468098759651
data/content_matched/sd15/coco2014_COCO_val2014_000000040102.png,1,coco2014_COCO_val2014_000000040102,0.023209208622574806,0.07231096178293228,0.004895309917628765,0.037621352821588516
data/content_matched/real/coco2014_COCO_val2014_000000341118.png,0,coco2014_COCO_val2014_000000341118,0.014887976460158825,0.07118111848831177,0.008553775027394295,0.056714337319135666
data/content_matched/amused/coco2014_COCO_val2014_000000341118.png,1,coco2014_COCO_val2014_000000341118,0.0016403045738115907,0.02714184857904911,0.000966056773904711,0.02287386916577816
data/content_matched/sd15/coco2014_COCO_val2014_000000341118.png,1,coco2014_COCO_val2014_000000341118,0.003919573966413736,0.03701827675104141,0.001055329223163426,0.02178598940372467
data/content_matched/real/coco2014_COCO_val2014_000000228722.png,0,coco2014_COCO_val2014_000000228722,0.025993339717388153,0.0947520062327385,0.010965123772621155,0.06200692430138588
data/content_matched/amused/coco2014_COCO_val2014_000000228722.png,1,coco2014_COCO_val2014_000000228722,0.016531700268387794,0.06689000874757767,0.010257682763040066,0.04821396991610527
data/content_matched/sd15/coco2014_COCO_val2014_000000228722.png,1,coco2014_COCO_val2014_000000228722,0.007449161261320114,0.04837673529982567,0.0013543147360906005,0.02356540597975254
data/content_matched/real/coco2014_COCO_val2014_000000579673.png,0,coco2014_COCO_val2014_000000579673,0.007568918168544769,0.04527781531214714,0.005583090707659721,0.041933875530958176
data/content_matched/amused/coco2014_COCO_val2014_000000579673.png,1,coco2014_COCO_val2014_000000579673,0.006149141117930412,0.032602760940790176,0.0031631228048354387,0.02601700834929943
data/content_matched/sd15/coco2014_COCO_val2014_000000579673.png,1,coco2014_COCO_val2014_000000579673,0.023353157564997673,0.092279352247715,0.003757960395887494,0.03774717077612877
data/content_matched/real/coco2014_COCO_val2014_000000508167.png,0,coco2014_COCO_val2014_000000508167,0.0009736434440128505,0.021673643961548805,0.0007485050591640174,0.019725557416677475
data/content_matched/amused/coco2014_COCO_val2014_000000508167.png,1,coco2014_COCO_val2014_000000508167,0.003936112858355045,0.03407961502671242,0.0014441985404118896,0.023888247087597847
data/content_matched/sd15/coco2014_COCO_val2014_000000508167.png,1,coco2014_COCO_val2014_000000508167,0.006295217666774988,0.048167914152145386,0.0010431745322421193,0.022584224119782448
data/content_matched/real/coco2014_COCO_val2014_000000377427.png,0,coco2014_COCO_val2014_000000377427,0.02340848185122013,0.09016714245080948,0.010987670160830021,0.06720078736543655
data/content_matched/amused/coco2014_COCO_val2014_000000377427.png,1,coco2014_COCO_val2014_000000377427,0.015739167109131813,0.05875100567936897,0.007032422814518213,0.039474356919527054
data/content_matched/sd15/coco2014_COCO_val2014_000000377427.png,1,coco2014_COCO_val2014_000000377427,0.02351340465247631,0.08313972502946854,0.002415269846096635,0.02962024323642254
data/content_matched/real/coco2014_COCO_val2014_000000293452.png,0,coco2014_COCO_val2014_000000293452,0.017209786921739578,0.0761941447854042,0.021015984937548637,0.08501728624105453
data/content_matched/amused/coco2014_COCO_val2014_000000293452.png,1,coco2014_COCO_val2014_000000293452,0.0017847660928964615,0.024229535833001137,0.0010367509676143527,0.021370433270931244
data/content_matched/sd15/coco2014_COCO_val2014_000000293452.png,1,coco2014_COCO_val2014_000000293452,0.022071609273552895,0.10828570276498795,0.0037999271880835295,0.03998083621263504
data/content_matched/real/coco2014_COCO_val2014_000000176606.png,0,coco2014_COCO_val2014_000000176606,0.03778257966041565,0.12892770767211914,0.043672144412994385,0.13735300302505493
data/content_matched/amused/coco2014_COCO_val2014_000000176606.png,1,coco2014_COCO_val2014_000000176606,0.0070463730953633785,0.053051531314849854,0.010444477200508118,0.05931389704346657
data/content_matched/sd15/coco2014_COCO_val2014_000000176606.png,1,coco2014_COCO_val2014_000000176606,0.027074432000517845,0.11541535705327988,0.011508609168231487,0.06840208917856216
data/content_matched/real/coco2014_COCO_val2014_000000158250.png,0,coco2014_COCO_val2014_000000158250,0.003023414872586727,0.025982432067394257,0.002263690112158656,0.02499469183385372
data/content_matched/amused/coco2014_COCO_val2014_000000158250.png,1,coco2014_COCO_val2014_000000158250,0.0019386099884286523,0.02488011308014393,0.0016138131031766534,0.023732801899313927
data/content_matched/sd15/coco2014_COCO_val2014_000000158250.png,1,coco2014_COCO_val2014_000000158250,0.009985155425965786,0.058283280581235886,0.007169072981923819,0.042280007153749466
data/content_matched/real/coco2014_COCO_val2014_000000194780.png,0,coco2014_COCO_val2014_000000194780,0.004732731729745865,0.03924247622489929,0.0025094987358897924,0.031061753630638123
data/content_matched/amused/coco2014_COCO_val2014_000000194780.png,1,coco2014_COCO_val2014_000000194780,0.0028615526389330626,0.031120123341679573,0.0017032703617587686,0.026257047429680824
data/content_matched/sd15/coco2014_COCO_val2014_000000194780.png,1,coco2014_COCO_val2014_000000194780,0.0067343576811254025,0.04559788107872009,0.0013902735663577914,0.022758474573493004
data/content_matched/real/coco2014_COCO_val2014_000000389308.png,0,coco2014_COCO_val2014_000000389308,0.011211019940674305,0.05716453120112419,0.0067032393999397755,0.04585368558764458
data/content_matched/amused/coco2014_COCO_val2014_000000389308.png,1,coco2014_COCO_val2014_000000389308,0.004696711432188749,0.04140959307551384,0.0015787301817908883,0.026889970526099205
data/content_matched/sd15/coco2014_COCO_val2014_000000389308.png,1,coco2014_COCO_val2014_000000389308,0.010123024694621563,0.06405545026063919,0.00548979127779603,0.05032511055469513
data/content_matched/real/coco2014_COCO_val2014_000000172553.png,0,coco2014_COCO_val2014_000000172553,0.02609764225780964,0.0764431580901146,0.024788416922092438,0.07217371463775635
data/content_matched/amused/coco2014_COCO_val2014_000000172553.png,1,coco2014_COCO_val2014_000000172553,0.009133902378380299,0.04269533231854439,0.006105529144406319,0.03612687066197395
data/content_matched/sd15/coco2014_COCO_val2014_000000172553.png,1,coco2014_COCO_val2014_000000172553,0.015359085984528065,0.07608772069215775,0.005513207986950874,0.040006667375564575
data/content_matched/real/coco2014_COCO_val2014_000000500316.png,0,coco2014_COCO_val2014_000000500316,0.023279083892703056,0.10168677568435669,0.025658925995230675,0.10518638044595718
data/content_matched/amused/coco2014_COCO_val2014_000000500316.png,1,coco2014_COCO_val2014_000000500316,0.007673873100429773,0.040835533291101456,0.004579115193337202,0.03283635154366493
data/content_matched/sd15/coco2014_COCO_val2014_000000500316.png,1,coco2014_COCO_val2014_000000500316,0.03186937794089317,0.1025480404496193,0.005184737965464592,0.041497379541397095
data/content_matched/real/coco2014_COCO_val2014_000000438505.png,0,coco2014_COCO_val2014_000000438505,0.010877336375415325,0.061223357915878296,0.004888883326202631,0.043888892978429794
data/content_matched/amused/coco2014_COCO_val2014_000000438505.png,1,coco2014_COCO_val2014_000000438505,0.0050784009508788586,0.037565868347883224,0.005640031304210424,0.03656645119190216
data/content_matched/sd15/coco2014_COCO_val2014_000000438505.png,1,coco2014_COCO_val2014_000000438505,0.017342615872621536,0.07573951035737991,0.0016871945699676871,0.025815853849053383
data/content_matched/real/coco2014_COCO_val2014_000000079446.png,0,coco2014_COCO_val2014_000000079446,0.015387185849249363,0.06737975031137466,0.01612061820924282,0.06589224189519882
data/content_matched/amused/coco2014_COCO_val2014_000000079446.png,1,coco2014_COCO_val2014_000000079446,0.002728784689679742,0.031615328043699265,0.002196503570303321,0.027346299961209297
data/content_matched/sd15/coco2014_COCO_val2014_000000079446.png,1,coco2014_COCO_val2014_000000079446,0.0036492757499217987,0.036516398191452026,0.0014477651566267014,0.023109393194317818
data/content_matched/real/coco2014_COCO_val2014_000000279806.png,0,coco2014_COCO_val2014_000000279806,0.02361713908612728,0.057979535311460495,0.017581401392817497,0.04862638935446739
data/content_matched/amused/coco2014_COCO_val2014_000000279806.png,1,coco2014_COCO_val2014_000000279806,0.020173639059066772,0.054401714354753494,0.014077101834118366,0.045151978731155396
data/content_matched/sd15/coco2014_COCO_val2014_000000279806.png,1,coco2014_COCO_val2014_000000279806,0.015548980794847012,0.07123984396457672,0.003785744309425354,0.03690613433718681
data/content_matched/real/coco2014_COCO_val2014_000000289714.png,0,coco2014_COCO_val2014_000000289714,0.05938078090548515,0.1380344182252884,0.03415306285023689,0.10922825336456299
data/content_matched/amused/coco2014_COCO_val2014_000000289714.png,1,coco2014_COCO_val2014_000000289714,0.0038309749215841293,0.03492247685790062,0.0019393461989238858,0.027131253853440285
data/content_matched/sd15/coco2014_COCO_val2014_000000289714.png,1,coco2014_COCO_val2014_000000289714,0.013111633248627186,0.053636521100997925,0.001171267475001514,0.021484622731804848
data/content_matched/real/coco2014_COCO_val2014_000000092624.png,0,coco2014_COCO_val2014_000000092624,0.10895335674285889,0.23208068311214447,0.12642361223697662,0.24174559116363525
data/content_matched/amused/coco2014_COCO_val2014_000000092624.png,1,coco2014_COCO_val2014_000000092624,0.027490952983498573,0.06413193047046661,0.011854317970573902,0.043816983699798584
data/content_matched/sd15/coco2014_COCO_val2014_000000092624.png,1,coco2014_COCO_val2014_000000092624,0.07515984028577805,0.13341255486011505,0.017565647140145302,0.0588260293006897
data/content_matched/real/coco2014_COCO_val2014_000000417339.png,0,coco2014_COCO_val2014_000000417339,0.025247907266020775,0.08485623449087143,0.019016314297914505,0.07199522107839584
data/content_matched/amused/coco2014_COCO_val2014_000000417339.png,1,coco2014_COCO_val2014_000000417339,0.002190312137827277,0.024740353226661682,0.0010370946256443858,0.020579732954502106
data/content_matched/sd15/coco2014_COCO_val2014_000000417339.png,1,coco2014_COCO_val2014_000000417339,0.0015503648901358247,0.02463909052312374,0.0006221470539458096,0.018732061609625816
data/content_matched/real/coco2014_COCO_val2014_000000059532.png,0,coco2014_COCO_val2014_000000059532,0.05729394033551216,0.14601276814937592,0.03000909835100174,0.10121888667345047
data/content_matched/amused/coco2014_COCO_val2014_000000059532.png,1,coco2014_COCO_val2014_000000059532,0.01610649563372135,0.06623900681734085,0.007570013403892517,0.04623487591743469
